data_id,city_name,country_id,year,population,human_development_index,mobility_index,air_quality_index,energy_consumption_index,education_index,school_life_expectancy,healthcare_index,life_expectancy,income_inequality_index,employment_rate,governance_index,safety_index,internet_quality_index,city_development_index
C60_2023,Asuncion,PRY,2023-2024,488327,48.28,46.55,44.45,57.10,42.00,6,55.39,50,47.45,64.90,50.55,51.63,64.24,52.43
C61_2023,Asyut,EGY,2023-2024,3154463,63.54,48.81,40.83,49.65,65.75,10,62.79,51,62.08,58.66,49.81,50.37,78.54,56.73
C62_2023,Athens,GRC,2023-2024,1673220,47.05,19.60,18.40,46.30,39.20,6,42.00,28,59.94,40.10,31.33,24.80,34.03,35.57
C63_2023,Auckland,NZL,2023-2024,1683389,63.77,26.55,53.90,70.45,68.50,10,64.33,54,58.48,65.10,53.30,44.20,47.31,55.21
C64_2023,Aurangabad,IND,2023-2024,979882,59.09,46.95,52.85,42.75,46.92,7,52.17,53,78.17,33.61,45.96,52.93,18.39,47.07
C65_2023,Austin,USA,2023-2024,648772,56.54,57.66,45.70,57.22,45.77,7,52.35,50,71.49,49.26,46.47,51.14,72.55,54.96
C66_2023,Bacoor,PHL,2023-2024,739682,50.82,56.46,45.27,63.55,45.03,7,47.39,45,60.05,50.11,46.91,43.83,37.31,49.59
C67_2023,Baghdad,IRQ,2023-2024,7711305,46.52,47.76,43.57,50.44,38.83,6,50.21,54,50.53,46.56,49.59,69.24,32.78,47.95
C68_2023,Bahawalpur,PAK,2023-2024,919654,43.81,38.18,29.87,52.55,43.71,7,49.42,41,38.29,44.93,52.76,43.44,51.95,44.51
C69_2023,Baishan,CHN,2023-2024,927532,52.50,50.90,31.13,39.22,54.46,8,52.82,46,50.21,60.08,52.60,55.08,51.46,49.80
C70_2023,Baixada Santista,BRA,2023-2024,1947785,62.62,50.21,36.60,66.03,66.84,10,46.01,41,75.02,55.53,49.32,39.21,69.47,55.42
C71_2023,Baku,AZE,2023-2024,2432304,70.33,40.62,46.32,16.18,46.79,7,65.34,47,98.87,46.68,40.81,30.52,23.71,45.58
C72_2023,Balikpapan,IDN,2023-2024,724737,51.23,41.37,36.60,51.99,63.12,9,43.07,43,47.51,49.61,48.99,48.53,69.92,50.07
C73_2023,Bamako,MLI,2023-2024,2929373,58.06,49.37,59.86,52.67,57.58,9,59.51,55,57.09,50.40,46.31,44.22,76.87,55.39
C74_2023,Bamenda,CMR,2023-2024,593915,49.05,58.41,33.06,61.69,42.17,6,55.77,46,49.20,53.73,51.06,49.33,60.82,51.52
C75_2023,Bandar Lampung,IDN,2023-2024,1162242,62.12,42.42,53.45,52.73,61.36,9,58.63,56,66.36,52.17,46.62,57.02,66.76,55.75
C76_2023,Bandung,IDN,2023-2024,2674000,52.62,38.39,56.97,50.22,54.16,8,47.18,47,56.51,44.04,51.38,37.67,57.67,49.42
C77_2023,Bangalore,IND,2023-2024,13607800,65.64,49.65,35.40,44.12,78.40,12,71.83,53,46.68,76.90,61.15,51.30,75.43,59.09
C78_2023,Banghazi,LBY,2023-2024,859209,54.15,36.23,39.21,41.82,41.97,6,62.06,49,58.41,55.68,46.72,44.43,49.95,47.65
C79_2023,Bangkok,THA,2023-2024,11069982,65.30,37.30,32.90,23.05,57.90,9,66.20,50,71.81,61.70,52.00,50.00,58.44,51.13
C80_2023,Bangui,CAF,2023-2024,958335,57.98,58.83,31.09,56.31,54.36,8,53.79,44,65.78,70.14,49.22,45.76,73.58,55.89
C81_2023,Banjarmasin,IDN,2023-2024,770959,50.93,41.32,40.21,52.83,51.06,8,49.01,49,52.72,57.59,43.81,56.67,52.12,49.73
C82_2023,Baoding,CHN,2023-2024,2107539,49.54,41.70,50.57,53.23,61.37,9,59.62,46,27.64,54.19,50.51,26.49,58.43,48.38
C83_2023,Baoji,CHN,2023-2024,1261077,58.34,51.87,34.18,43.55,61.15,9,46.52,43,67.35,56.61,44.60,47.72,80.95,53.45
C84_2023,Baotou,CHN,2023-2024,2334878,54.71,36.93,48.30,54.22,45.65,7,60.92,51,57.55,57.01,46.75,44.01,59.71,51.11
C85_2023,Barcelona,ESP,2023-2024,5687356,62.01,42.70,26.30,52.08,57.90,9,58.83,43,69.30,73.80,39.20,45.00,47.85,51.30
C86_2023,Bareilly,IND,2023-2024,1348664,60.70,36.49,65.76,59.14,52.91,8,51.51,53,77.69,42.29,40.70,41.50,69.14,53.71
C87_2023,Barquisimeto,VEN,2023-2024,1254192,61.64,34.45,31.99,37.90,68.29,10,58.48,48,58.16,56.09,52.15,52.33,55.07,50.49
C88_2023,Barranquilla,COL,2023-2024,2349400,56.66,35.52,46.58,59.41,59.35,9,53.53,51,57.11,44.24,45.26,52.74,59.69,51.34
C89_2023,Basra,IRQ,2023-2024,1448124,52.65,39.85,49.92,50.25,48.69,7,59.67,55,49.60,67.64,55.46,56.25,39.31,51.66
C90_2023,Batam,IDN,2023-2024,1748142,49.20,50.88,36.51,56.68,49.21,7,46.02,44,52.38,44.91,44.49,49.96,77.69,50.87
C91_2023,Bazhong,CHN,2023-2024,1175989,50.73,33.78,51.57,60.10,38.79,6,50.35,47,63.04,49.66,49.52,40.55,66.34,50.37
C92_2023,Beijing,CHN,2023-2024,21766214,68.43,50.45,50.10,16.26,77.00,12,79.07,69,49.21,78.80,66.83,76.70,26.60,57.10
C93_2023,Beira,MOZ,2023-2024,620238,46.61,45.54,45.71,51.12,37.69,6,50.31,50,51.83,31.65,49.17,54.86,53.03,47.09
C94_2023,Beirut,LBN,2023-2024,2421354,44.90,20.75,18.10,13.86,29.20,4,38.67,28,66.84,29.50,28.35,27.60,17.27,29.01
C95_2023,Bekasi,IDN,2023-2024,3729351,64.96,53.85,48.90,46.89,61.80,9,59.95,53,73.12,43.30,51.36,49.91,77.92,56.70
C96_2023,Belem,BRA,2023-2024,2409409,48.07,40.36,46.97,36.08,38.08,6,53.57,48,52.55,76.67,55.23,43.10,45.83,48.84
C97_2023,Belfast,GBR,2023-2024,767161,61.67,40.65,39.50,53.74,74.80,11,53.93,46,56.27,69.80,43.30,44.20,53.20,52.94
C98_2023,Belgaum,IND,2023-2024,1408144,54.61,45.10,54.32,51.55,52.67,8,55.06,53,56.09,67.93,50.09,49.29,54.42,53.65
C99_2023,Belgrade,SRB,2023-2024,6247889,58.86,58.76,48.67,21.13,51.22,8,60.17,58,65.19,49.83,50.50,63.82,41.27,51.06
C100_2023,Belo Horizonte,BRA,2023-2024,944465,54.92,56.42,44.99,51.88,59.43,9,50.03,54,55.31,62.19,55.30,67.49,62.36,56.54
C101_2023,Bengbu,CHN,2023-2024,809468,47.47,48.47,40.64,51.24,40.43,6,53.01,46,48.98,42.04,48.08,45.26,43.62,46.18
C102_2023,Benguela,AGO,2023-2024,1904631,52.37,37.11,49.46,39.39,50.75,8,53.77,53,52.60,73.48,50.27,56.10,47.78,51.07
C103_2023,Benin,NGA,2023-2024,594993,54.79,46.27,61.51,51.34,48.96,7,50.86,57,64.54,48.60,53.69,57.19,28.58,51.15
C104_2023,Benoni,ZAF,2023-2024,1216852,56.38,46.51,42.09,44.55,65.92,10,48.94,49,54.27,46.53,49.53,56.05,77.01,53.14
C105_2023,Benxi,CHN,2023-2024,913376,50.04,46.26,46.12,40.89,37.07,6,56.97,50,56.07,33.26,55.79,45.69,63.72,48.18
C106_2023,Bergamo,ITA,2023-2024,3573938,54.69,48.34,46.13,46.21,60.41,9,46.15,40,57.52,53.82,51.09,27.08,63.52,50.03
C107_2023,Berlin,DEU,2023-2024,737128,61.24,47.65,35.60,27.96,52.50,8,63.63,46,67.60,60.70,47.18,39.50,49.69,49.20
C108_2023,Bhavnagar,IND,2023-2024,906581,51.24,40.94,47.32,57.24,51.50,8,53.64,49,48.57,53.76,48.94,46.71,65.73,51.44
C109_2023,Bhiwandi,IND,2023-2024,2564502,46.96,43.73,50.01,70.14,39.02,6,51.21,51,50.65,33.95,53.98,50.44,68.47,51.16
C110_2023,Bhopal,IND,2023-2024,1257642,45.14,52.92,53.23,44.44,51.29,8,51.20,57,32.92,61.58,51.52,66.40,33.63,49.91
C111_2023,Bhubaneswar,IND,2023-2024,1110824,59.33,44.99,46.71,58.55,64.41,10,46.49,43,67.08,58.54,45.77,36.60,56.97,52.61
C112_2023,Bien Hoa,VNM,2023-2024,818566,58.18,54.68,29.25,50.04,60.45,9,58.27,45,55.82,40.48,48.74,47.64,66.07,51.14
C113_2023,Bikaner,IND,2023-2024,346979,53.91,42.28,57.26,66.20,52.00,8,49.49,53,60.23,39.98,51.50,52.53,76.83,54.83
C114_2023,Bilbao,ESP,2023-2024,1200222,66.16,61.50,44.80,64.81,72.60,11,69.20,57,56.68,75.50,52.38,55.90,54.14,60.75
C115_2023,Binzhou,CHN,2023-2024,2665100,49.92,46.34,54.50,40.39,53.32,8,42.90,48,53.55,51.83,45.99,47.07,62.91,49.88
C116_2023,Birmingham,GBR,2023-2024,1104742,57.64,38.20,34.20,63.07,57.20,9,56.13,42,59.58,59.20,47.85,34.30,39.68,48.94
C117_2023,Bishkek,KGZ,2023-2024,1030974,46.71,44.35,29.34,54.52,55.82,8,43.51,39,40.80,48.55,48.93,42.92,61.20,46.99
C118_2023,Biskra,DZA,2023-2024,1030974,49.30,49.13,47.66,49.94,49.92,7,50.92,48,47.06,43.97,49.15,46.74,50.89,48.54
C119_2023,Blantyre Limbe,MWI,2023-2024,1128646,52.58,35.29,38.51,53.55,60.83,9,48.70,48,48.20,75.58,52.53,55.47,55.99,52.47
C120_2023,Bobo Dioulasso,BFA,2023-2024,1231445,59.63,48.47,29.24,39.79,62.76,9,50.04,46,66.10,58.36,48.70,58.60,40.88,50.29
C121_2023,Bogor,IDN,2023-2024,11507960,55.17,47.79,48.35,43.41,48.61,7,52.97,50,63.94,63.49,49.48,49.83,51.37,51.92
C122_2023,Bogota,COL,2023-2024,11507960,43.44,19.50,15.70,62.83,41.00,6,41.13,25,48.19,57.10,29.78,18.40,48.47,38.21
C123_2023,Bogra,BGD,2023-2024,814332,51.21,41.53,50.12,53.11,49.51,7,55.70,48,48.42,67.49,51.14,39.64,53.77,51.04
C124_2023,Bologna,ITA,2023-2024,1000475,71.11,37.80,22.10,39.61,62.70,9,64.40,41,86.24,38.90,45.10,35.60,61.06,49.35
C125_2023,Bordeaux,FRA,2023-2024,4343855,53.62,43.80,31.00,45.30,71.40,11,62.40,46,27.05,63.30,52.70,44.80,46.47,48.82
C126_2023,Boston,USA,2023-2024,603649,64.66,29.25,45.70,50.30,58.50,9,65.40,51,70.08,67.70,55.78,40.70,40.23,52.36
C127_2023,Bouake,CIV,2023-2024,830125,46.33,63.00,38.66,69.27,33.79,5,48.51,47,56.70,57.24,46.32,52.36,51.51,51.74
C128_2023,Bozhou,CHN,2023-2024,4873048,54.77,49.14,55.98,53.69,47.27,7,57.63,54,59.42,53.16,46.30,48.47,49.09,52.02
C129_2023,Brasilia,BRA,2023-2024,441030,44.47,24.25,40.20,53.46,43.10,6,41.40,38,48.92,49.80,30.43,30.90,50.54,41.30
C130_2023,Bratislava,SVK,2023-2024,2637733,57.59,38.65,38.90,53.45,62.90,9,52.50,49,57.36,63.90,47.65,55.60,32.84,50.38
C131_2023,Brazzaville,COG,2023-2024,568039,55.94,42.17,51.70,46.17,59.94,9,54.73,50,53.16,47.60,48.09,44.17,55.38,50.31
C132_2023,Bremen,DEU,2023-2024,368107,50.31,43.85,44.94,72.30,52.40,8,53.91,47,44.63,62.99,43.62,41.63,53.30,51.36
C133_2023,Brest,BLR,2023-2024,2504505,49.29,55.83,50.65,48.68,45.63,7,50.20,53,52.03,55.01,46.71,59.30,64.74,52.88
C134_2023,Brisbane,CCK,2023-2024,380000,70.27,39.00,53.50,65.70,74.50,11,65.57,55,70.74,68.70,53.60,46.10,26.73,56.41
C135_2023,Brno,CZE,2023-2024,2121992,49.79,44.61,24.50,44.54,39.76,6,52.91,45,56.69,44.97,48.76,58.51,48.33,46.36
C136_2023,Brussels,BEL,2023-2024,1381498,59.10,40.95,29.90,12.01,54.60,8,60.23,43,62.48,63.90,45.25,39.10,56.92,46.53
C137_2023,Bucaramanga,COL,2023-2024,1776385,53.99,45.01,38.97,52.99,66.12,10,57.16,46,38.69,24.38,48.65,41.80,77.37,49.11
C138_2023,Bucharest,ROU,2023-2024,826981,57.50,58.95,21.60,52.27,55.40,8,45.97,38,71.13,56.40,31.20,46.60,70.07,50.96
C139_2023,Bucheon,KOR,2023-2024,1778052,45.66,47.60,34.26,55.99,42.74,6,49.18,44,45.06,61.82,45.03,49.60,36.37,46.77
C140_2023,Budapest,HUN,2023-2024,15490415,53.38,38.80,61.30,22.48,53.90,8,43.73,50,62.52,61.30,40.78,46.20,49.26,48.03
C141_2023,Buenos Aires,ARG,2023-2024,1206767,37.90,33.20,28.50,58.91,32.00,5,41.17,30,40.53,45.80,34.85,19.60,23.42,35.80
C142_2023,Bujumbura,BDI,2023-2024,1248783,63.62,53.07,60.72,51.05,52.39,8,57.71,55,80.76,38.95,46.44,46.98,71.81,55.99
C143_2023,Bukavu,COD,2023-2024,812090,55.43,44.47,32.73,34.42,49.93,7,55.82,45,60.54,42.68,45.71,47.24,36.82,45.04
C144_2023,Bunia,COD,2023-2024,778280,43.41,40.22,34.60,47.43,30.37,5,47.88,41,51.97,47.09,51.63,40.20,48.06,43.95
C145_2023,Bur Sa'id,EGY,2023-2024,713731,55.14,55.17,35.40,46.47,48.18,7,52.22,48,65.03,30.51,54.69,56.41,69.26,51.33
C146_2023,Buraydah,SAU,2023-2024,2086324,55.03,36.14,35.09,53.28,46.98,7,47.52,42,70.59,29.53,54.02,43.42,59.17,47.57
C147_2023,Bursa,TUR,2023-2024,3471949,62.22,34.90,44.01,37.46,56.10,8,64.45,56,66.12,54.86,52.98,58.58,65.69,53.52
C148_2023,Busan,KOR,2023-2024,384866,68.65,46.75,27.00,47.09,59.20,9,71.03,56,75.73,57.30,43.05,69.60,42.93,53.97
C149_2023,Butuan,PHL,2023-2024,338028,51.82,54.46,38.16,55.52,52.35,8,53.00,45,50.12,46.39,47.67,44.37,51.41,49.35
C150_2023,Bydgoszcz,POL,2023-2024,904676,53.02,50.85,52.76,61.88,50.85,8,49.00,48,59.21,56.84,48.20,43.65,38.84,51.21
C151_2023,Cabinda,AGO,2023-2024,417659,50.65,65.57,44.87,70.04,48.20,7,60.64,54,43.12,46.24,49.39,56.26,44.57,52.89
C152_2023,Cagayan De Oro,PHL,2023-2024,803194,55.65,52.16,34.80,32.73,45.62,7,58.67,44,62.67,36.24,52.71,39.09,45.27,46.00
C153_2023,Cairo,EGY,2023-2024,22183201,54.04,35.00,19.00,21.68,45.90,7,55.83,37,60.40,41.60,42.45,37.50,9.63,36.90
C154_2023,Calamba,PHL,2023-2024,567695,60.91,38.43,43.44,42.19,64.40,10,47.32,48,71.02,70.06,47.73,54.65,68.29,54.75
C155_2023,Calgary,CAN,2023-2024,1639613,56.55,44.40,43.48,45.78,53.47,8,50.79,47,65.40,63.13,50.75,45.48,82.37,54.51
C156_2023,Cali,COL,2023-2024,2863730,53.72,45.53,37.15,38.09,50.77,8,57.07,50,53.32,51.65,49.13,55.52,82.24,52.05
C157_2023,Callao,PER,2023-2024,1199768,45.02,47.41,40.45,41.92,46.31,7,50.59,46,38.16,60.76,53.82,46.02,61.77,48.72
C158_2023,Caloocan,PHL,2023-2024,1813,55.99,41.40,47.77,56.87,50.79,8,49.94,50,67.25,39.94,47.25,51.64,75.58,52.84
C159_2023,Camaguey,CUB,2023-2024,311998,60.88,34.93,58.05,46.13,67.82,10,50.04,52,64.78,48.70,52.38,48.96,97.51,56.93
C160_2023,Camayenne,GIN,2023-2024,1839244,43.35,35.62,36.48,59.62,24.26,4,53.72,46,52.06,50.19,46.45,47.97,50.99,45.74
C161_2023,Campinas,BRA,2023-2024,3422796,55.06,49.04,51.93,35.01,38.44,6,56.56,54,70.18,61.87,49.09,54.91,67.47,53.45
C162_2023,Campo Grande,BRA,2023-2024,926095,53.26,48.59,29.89,68.18,55.85,8,55.98,44,47.94,43.68,47.46,46.74,75.96,52.03
C163_2023,Can Tho,VNM,2023-2024,1865172,51.10,40.96,49.46,51.80,45.80,7,57.26,53,50.24,51.30,50.44,51.48,66.65,51.54
C164_2023,Canberra,AUS,2023-2024,1022604,59.62,59.75,75.30,42.61,80.60,12,73.03,71,25.22,72.70,59.33,64.40,45.86,59.88
C165_2023,Cancun,MEX,2023-2024,4890280,49.48,51.96,42.50,49.29,42.22,6,56.47,44,49.76,45.83,44.27,33.66,27.21,44.32
C166_2023,Cape Town,ZAF,2023-2024,2972145,53.46,31.65,29.40,49.33,41.50,6,45.43,32,73.45,40.40,36.18,19.80,68.35,43.55
C167_2023,Caracas,VEN,2023-2024,434639,51.83,44.92,51.53,48.78,45.24,7,55.69,52,54.57,61.32,48.40,49.82,80.36,54.06
C168_2023,Cardiff,GBR,2023-2024,1087599,56.72,35.25,37.40,45.94,67.40,10,58.20,45,44.57,61.80,50.75,39.70,34.62,47.56
C169_2023,Carrefour,HTI,2023-2024,3892837,60.68,46.52,35.77,55.96,54.43,8,55.91,47,71.71,59.42,53.65,48.82,36.30,51.85
C170_2023,Cartagena,COL,2023-2024,587000,48.57,49.90,55.31,77.24,36.86,6,58.31,51,50.54,56.06,51.81,39.83,56.44,53.23
C171_2023,Casablanca,MAR,2023-2024,1024945,53.19,52.14,40.85,10.02,67.74,10,52.74,42,39.09,55.04,44.54,33.17,22.45,41.78
C172_2023,Catania,ITA,2023-2024,1214775,59.14,42.59,46.96,64.68,47.86,7,59.69,49,69.86,56.31,40.95,39.19,26.92,49.50
C173_2023,Cebu,PHL,2023-2024,4710382,46.41,39.99,18.04,53.70,46.13,7,48.58,37,44.51,49.86,42.92,44.19,46.91,43.48
C174_2023,Chandigarh,IND,2023-2024,898338,60.45,41.45,53.71,37.80,60.17,9,67.17,61,54.01,48.35,52.30,61.78,73.01,54.98
C175_2023,Changchun,CHN,2023-2024,4921487,46.95,44.86,41.79,48.52,34.13,5,46.94,48,59.77,40.67,54.02,54.08,72.30,49.71
C176_2023,Changde,CHN,2023-2024,1059902,54.28,54.31,32.82,37.88,70.04,11,47.81,42,45.00,84.50,50.02,44.15,39.34,50.59
C177_2023,Changsha,CHN,2023-2024,1054442,48.25,51.98,48.86,48.34,45.24,7,51.39,45,48.11,74.75,49.77,35.56,58.32,51.23
C178_2023,Changshu,CHN,2023-2024,910743,51.31,61.09,54.82,53.43,48.80,7,50.03,51,55.10,53.93,53.12,47.36,60.35,53.80
C179_2023,Changwon,KOR,2023-2024,3981658,54.25,42.34,38.40,59.97,32.12,5,66.53,49,64.09,50.79,47.54,42.41,44.02,48.82
C180_2023,Changzhi,CHN,2023-2024,1496298,57.74,49.99,57.31,55.86,46.29,7,64.21,53,62.72,60.20,54.61,36.63,63.79,55.16
C181_2023,Changzhou,CHN,2023-2024,911311,60.31,32.53,45.04,66.40,46.53,7,56.08,52,78.33,43.01,47.47,55.22,61.13,53.17
C182_2023,Chaozhou,CHN,2023-2024,1240926,64.25,35.43,44.52,45.41,59.02,9,61.13,56,72.61,57.31,53.72,61.57,54.44,54.52
C183_2023,Charlotte,USA,2023-2024,993097,54.52,46.61,36.42,39.39,48.71,7,61.88,51,52.98,42.61,44.42,55.13,68.21,49.64
C184_2023,Chelyabinsk,RUS,2023-2024,9653772,52.08,43.83,63.87,70.04,44.62,7,52.03,50,59.58,30.80,40.86,35.00,54.19,49.48
C185_2023,Chengde,CHN,2023-2024,11776147,56.74,44.01,39.21,65.36,54.47,8,63.37,45,52.38,41.73,47.88,32.60,55.14,49.62
C186_2023,Chengdu,CHN,2023-2024,1084969,71.14,54.30,51.10,64.22,74.30,11,76.10,65,63.03,78.60,61.43,68.50,60.42,65.20
C187_2023,Chennai,IND,2023-2024,870465,42.44,38.13,63.56,55.59,23.05,3,54.17,59,50.10,50.68,55.04,58.96,47.58,49.69
C188_2023,Chenzhou,CHN,2023-2024,1213348,52.22,45.99,41.62,60.91,65.10,10,52.11,49,39.46,51.92,52.04,53.24,37.74,50.01
C189_2023,Cherthala,IND,2023-2024,976707,46.10,39.07,53.13,67.03,51.05,8,41.79,50,45.47,53.24,53.95,53.91,43.27,50.19
C190_2023,Chiang Mai,THA,2023-2024,2664452,58.29,45.80,35.69,57.01,45.64,7,56.50,48,72.73,39.19,47.84,50.32,56.96,50.77
C191_2023,Chicago,USA,2023-2024,661893,45.79,38.05,34.00,27.65,49.80,7,58.27,40,29.30,64.00,46.43,26.50,71.61,44.56
C192_2023,Chiclayo,PER,2023-2024,1252414,48.82,42.90,46.36,39.48,55.56,8,39.15,48,51.76,57.17,50.22,58.95,44.79,48.63
C193_2023,Chifeng,CHN,2023-2024,1116295,55.87,51.18,50.31,53.93,46.50,7,52.84,46,68.26,52.00,47.89,35.42,43.27,50.16
C194_2023,Chihuahua,MEX,2023-2024,401137,41.73,45.45,40.23,57.85,26.11,4,42.49,48,56.60,57.63,54.07,60.41,31.00,47.18
C195_2023,Chimbote,PER,2023-2024,5379660,53.51,36.36,36.19,43.30,42.52,6,60.45,53,57.57,56.59,45.83,62.22,81.12,52.22
C196_2023,Chittagong,BGD,2023-2024,1454222,45.69,45.35,56.40,54.48,33.82,5,51.54,49,51.70,43.80,53.43,39.92,50.70,48.11
C197_2023,Chon Buri,THA,2023-2024,651077,52.58,39.13,48.04,58.78,38.21,6,63.96,53,55.56,64.67,50.55,48.45,51.29,51.86
C198_2023,Chongjin,PRK,2023-2024,17340704,50.92,62.40,57.20,65.01,34.74,5,53.69,50,64.33,60.32,50.37,38.36,46.65,53.31
C199_2023,Chongqing,CHN,2023-2024,396200,67.49,55.05,61.00,48.23,74.50,11,78.27,71,49.69,76.90,65.18,73.30,52.75,63.49
C200_2023,Christchurch,NZL,2023-2024,589109,58.07,33.75,35.35,66.80,48.59,7,50.17,47,75.45,50.58,55.45,54.41,40.48,51.10
C201_2023,Cimahi,IDN,2023-2024,334135,44.75,48.59,34.58,46.16,46.82,7,57.88,46,29.54,36.76,45.43,45.89,62.48,45.41
C202_2023,Ciudad del Este,PRY,2023-2024,964266,55.86,39.14,36.72,44.36,59.52,9,56.81,49,51.26,35.93,51.43,52.33,35.27,46.28
C203_2023,Ciudad Guayana,VEN,2023-2024,1582313,47.91,43.69,30.90,71.21,39.51,6,59.01,35,45.22,57.88,52.82,15.29,45.98,46.15
C204_2023,Ciudad Juarez,MEX,2023-2024,1788871,41.20,46.18,47.85,53.63,54.42,8,44.08,49,25.09,70.60,45.99,55.10,38.55,48.15
C205_2023,Cixi,CHN,2023-2024,1400250,51.41,44.13,40.63,53.65,38.07,6,48.94,43,67.21,35.89,44.48,40.64,63.38,47.70
C206_2023,Cochabamba,BOL,2023-2024,3009047,54.11,43.17,48.18,56.27,38.83,6,55.06,52,68.43,40.87,48.04,51.32,28.69,47.89
C207_2023,Coimbatore,IND,2023-2024,1143715,62.22,42.49,30.77,65.71,54.18,8,61.14,49,71.33,44.68,49.82,55.58,65.16,54.09
C208_2023,Cologne,DEU,2023-2024,913175,61.68,52.90,43.60,57.39,56.57,8,56.36,46,72.11,36.78,54.68,38.47,51.33,52.02
C209_2023,Columbus,USA,2023-2024,649327,49.75,32.77,69.87,56.53,55.68,8,47.65,55,45.92,47.78,44.85,47.34,38.23,48.66
C210_2023,Comilla,BGD,2023-2024,2110937,42.49,42.50,48.59,47.41,38.83,6,45.33,52,43.32,49.41,48.59,61.74,46.49,47.22
C211_2023,Conakry,GIN,2023-2024,911862,60.69,45.45,72.56,47.45,63.54,10,48.04,57,70.48,72.61,50.60,49.28,58.89,57.89
C212_2023,Concepcion,CHL,2023-2024,246430,60.25,43.62,51.80,52.63,38.88,6,66.98,57,74.88,55.50,49.43,52.87,47.25,53.38
C213_2023,Constanta,ROU,2023-2024,418000,52.67,47.86,44.72,42.89,34.28,5,45.54,51,78.19,36.12,47.78,62.15,47.76,48.73
C214_2023,Constantine,DZA,2023-2024,1381005,65.68,37.79,22.03,55.99,80.25,12,44.61,39,72.19,49.22,52.04,51.47,49.20,51.48
C215_2023,Copenhagen,DNK,2023-2024,1611651,72.13,49.10,50.40,24.53,78.50,12,76.67,66,61.23,77.70,63.18,71.80,70.74,62.39
C216_2023,Cordoba,ARG,2023-2024,721616,58.10,53.83,46.27,45.46,48.19,7,55.09,51,71.01,56.32,51.55,51.29,59.86,53.89
C217_2023,Cotonou,BEN,2023-2024,239793,59.71,42.55,36.42,53.07,62.83,9,58.60,46,57.71,42.49,49.74,44.34,62.62,51.04
C218_2023,Craiova,ROU,2023-2024,963045,55.65,43.99,47.16,54.68,53.66,8,57.86,55,55.44,44.27,53.34,60.92,60.82,53.21
C219_2023,Cucuta,COL,2023-2024,1123843,48.05,39.22,59.03,54.08,49.06,7,52.55,50,42.55,43.43,54.18,38.88,54.66,48.76
C220_2023,Cuernavaca,MEX,2023-2024,888620,56.89,45.78,51.02,39.83,52.75,8,48.05,50,69.88,74.06,50.05,50.43,50.02,53.19
C221_2023,Culiacan,MEX,2023-2024,3813082,57.71,38.56,15.51,29.84,57.61,9,50.65,40,64.88,49.76,45.49,53.52,79.39,48.52
C222_2023,Curitiba,BRA,2023-2024,498511,49.62,35.89,41.03,39.82,40.61,6,52.18,49,56.06,47.77,46.83,53.87,54.33,46.84
C223_2023,Cusco,PER,2023-2024,775559,58.98,44.33,49.98,68.92,50.51,8,56.22,51,70.21,46.97,47.94,48.24,62.23,54.56
C224_2023,Cuttack,IND,2023-2024,1220634,47.46,43.28,40.69,38.28,54.75,8,48.74,46,38.90,62.13,49.89,49.61,53.65,47.99
C225_2023,Da Nang,VNM,2023-2024,2180997,51.06,48.66,55.30,41.55,52.77,8,47.38,50,53.04,39.58,42.18,48.03,47.87,47.64
C226_2023,Daegu,KOR,2023-2024,1573369,43.47,41.24,51.90,38.94,28.25,4,49.15,53,53.00,55.09,47.13,59.02,31.85,45.56
C227_2023,Daejon,KOR,2023-2024,3429536,56.44,51.46,43.62,40.93,54.00,8,55.45,49,59.87,72.53,53.35,48.07,62.52,54.18
C228_2023,Dakar,SEN,2023-2024,6077995,54.35,46.91,61.09,52.50,47.68,7,53.30,52,62.08,55.65,44.27,41.26,59.71,52.45
C229_2023,Dalian,CHN,2023-2024,1302868,49.39,55.21,59.12,44.60,42.78,6,42.79,50,62.59,58.07,49.24,47.89,50.61,51.29
C230_2023,Dallas,USA,2023-2024,2584771,50.77,46.16,36.31,64.92,34.33,5,52.19,46,65.78,51.83,50.76,50.70,54.25,50.72
C231_2023,Damascus,SYR,2023-2024,917936,56.84,51.21,58.66,69.39,45.33,7,49.36,52,75.83,57.43,50.28,47.74,58.45,56.37
C232_2023,Dandong,CHN,2023-2024,767329,61.50,45.98,52.95,52.50,55.99,8,57.68,58,70.82,42.96,48.48,62.64,57.97,54.80
C233_2023,Danyang,CHN,2023-2024,2000656,50.58,51.45,44.30,45.67,62.14,9,44.65,47,44.94,46.73,51.10,52.63,58.45,50.21
C234_2023,Daqing,CHN,2023-2024,7404689,52.20,44.67,39.74,54.99,41.25,6,59.76,53,55.60,64.97,52.74,60.44,68.27,54.24
C235_2023,Dar Es Salaam,TZA,2023-2024,802600,56.43,36.72,58.85,37.49,57.10,9,52.19,52,60.01,50.09,46.83,44.52,52.40,49.62
C236_2023,Dasmarinas,PHL,2023-2024,1873693,44.60,44.80,42.37,66.46,50.93,8,52.60,54,30.26,57.79,45.41,66.05,58.82,51.55
C237_2023,Datong,CHN,2023-2024,1949400,62.75,61.17,48.58,50.21,64.44,10,50.40,54,73.42,39.12,56.70,64.08,41.16,54.93
C238_2023,Davao,PHL,2023-2024,748257,54.01,46.72,43.61,59.28,56.47,8,56.82,48,48.75,61.16,46.32,43.45,54.65,51.72
